"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"3","Chronic lower respiratory disease","45466926","H33z111","Asthma attack NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45470334","H311000","Purulent chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45471800","173c.00","Occupational asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45472288","663V300","Severe asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45473598","H31..00","Chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45473600","H312000","Chronic asthmatic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45473601","H31y100","Chronic tracheobronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45473602","H320100","Zonal bullous emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45476985","H32y.00","Other emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45476987","H36..00","Mild chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45480310","H31yz00","Other chronic bronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45480312","H37..00","Moderate chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45480313","H3y0.00","Chronic obstructive pulmonary disease with acute lower respiratory infection","Read","Condition","Read"
"3","Chronic lower respiratory disease","45482260","663V000","Occasional asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483591","H30..11","Chest infection - unspecified bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483592","H302.00","Wheezy bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483593","H310z00","Simple chronic bronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483594","H31y.00","Other chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483595","H320.00","Chronic bullous emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483596","H330.00","Extrinsic (atopic) asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45483597","H330.12","Childhood asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45486512","AB63600","Aspergillus bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45486958","H32y000","Acute vesicular emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45486959","H32y100","Atrophic (senile) emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45486960","H331z00","Intrinsic asthma NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45490231","H330000","Extrinsic asthma without status asthmaticus","Read","Condition","Read"
"3","Chronic lower respiratory disease","45493508","H3...11","Chronic obstructive airways disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45493509","H313.00","Mixed simple and mucopurulent chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45493510","H32y200","MacLeod's unilateral emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45493511","H33z200","Late-onset asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45493512","H33zz13","Allergic bronchitis NEC","Read","Condition","Read"
"3","Chronic lower respiratory disease","45496787","H33z100","Asthma attack","Read","Condition","Read"
"3","Chronic lower respiratory disease","45496798","H583200","Eosinophilic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45500123","H33z.00","Asthma unspecified","Read","Condition","Read"
"3","Chronic lower respiratory disease","45500124","H34..00","Bronchiectasis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45500125","H340.00","Recurrent bronchiectasis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45503486","H341.00","Post-infective bronchiectasis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45503487","H3y..00","Other specified chronic obstructive airways disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45505411","663V200","Moderate asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45506741","H320000","Segmental bullous emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45506742","H33..11","Bronchial asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45506743","H33z.11","Hyperreactive airways disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45506745","H3z..00","Chronic obstructive airways disease NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45510094","H30..00","Bronchitis unspecified","Read","Condition","Read"
"3","Chronic lower respiratory disease","45510095","H30z.00","Bronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45510096","H311.00","Mucopurulent chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45510097","H312011","Chronic wheezy bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45510098","H331.00","Intrinsic asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45510099","H3y1.00","Chronic obstructive pulmonary disease with acute exacerbation, unspecified","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513480","H312.00","Obstructive chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513481","H312100","Emphysematous bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513482","H312200","Acute exacerbation of chronic obstructive airways disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513483","H320200","Giant bullous emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513484","H321.00","Panlobular emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513485","H330.14","Pollen asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45513494","Hyu3000","[X]Other emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45515017","173d.00","Work aggravated asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45516875","H311100","Fetid chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45516876","H332.00","Mixed asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45516877","H33zz00","Asthma NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45517273","PK35.00","Kartagener's syndrome","Read","Condition","Read"
"3","Chronic lower respiratory disease","45520108","H310000","Chronic catarrhal bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45523433","H330111","Extrinsic asthma with asthma attack","Read","Condition","Read"
"3","Chronic lower respiratory disease","45523434","H33z000","Status asthmaticus NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45523439","H47y000","Detergent asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45443389","H33zz11","Exercise induced asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45440095","H334.00","Brittle asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45440094","H32z.00","Emphysema NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45440091","H060v00","Subacute bronchitis unspecified","Read","Condition","Read"
"3","Chronic lower respiratory disease","45436803","H330.11","Allergic asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45436802","H3...00","Chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45435008","1780.00","Aspirin induced asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45433478","H34z.00","Bronchiectasis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45433477","H32yz00","Other emphysema NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45430197","Hyu3100","[X]Other specified chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45430187","H3z..11","Chronic obstructive pulmonary disease NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45430185","H33zz12","Allergic asthma NEC","Read","Condition","Read"
"3","Chronic lower respiratory disease","45430184","H333.00","Acute exacerbation of asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45430183","H331.11","Late onset asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45426847","H3y..11","Other specified chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45426846","H330011","Hay fever with asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45426845","H322.00","Centrilobular emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45426844","H312z00","Obstructive chronic bronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45423566","H33z011","Severe asthma attack","Read","Condition","Read"
"3","Chronic lower respiratory disease","45423565","H320300","Bullous emphysema with collapse","Read","Condition","Read"
"3","Chronic lower respiratory disease","45423564","H32..00","Emphysema","Read","Condition","Read"
"3","Chronic lower respiratory disease","45422247","663V100","Mild asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45420410","H464000","Chronic emphysema due to chemical fumes","Read","Condition","Read"
"3","Chronic lower respiratory disease","45891835","H3B..00","Asthma-chronic obstructive pulmonary disease overlap syndrome","Read","Condition","Read"
"3","Chronic lower respiratory disease","45443390","H38..00","Severe chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45451580","173A.00","Exercise induced asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45446745","H311z00","Mucopurulent chronic bronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45453376","H300.00","Tracheobronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45453377","H310.00","Simple chronic bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45453378","H33..00","Asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45453379","H35y700","Wood asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","45456788","H331000","Intrinsic asthma without status asthmaticus","Read","Condition","Read"
"3","Chronic lower respiratory disease","45456790","H3A..00","End stage chronic obstructive airways disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45460085","H320z00","Chronic bullous emphysema NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45460086","H32yz11","Sawyer - Jones syndrome","Read","Condition","Read"
"3","Chronic lower respiratory disease","45460087","H335.00","Chronic asthma with fixed airflow obstruction","Read","Condition","Read"
"3","Chronic lower respiratory disease","45463540","H30..12","Recurrent wheezy bronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45463541","H330100","Extrinsic asthma with status asthmaticus","Read","Condition","Read"
"3","Chronic lower respiratory disease","45463542","H330z00","Extrinsic asthma NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45463544","H39..00","Very severe chronic obstructive pulmonary disease","Read","Condition","Read"
"3","Chronic lower respiratory disease","45466921","H301.00","Laryngotracheobronchitis","Read","Condition","Read"
"3","Chronic lower respiratory disease","45466922","H31z.00","Chronic bronchitis NOS","Read","Condition","Read"
"3","Chronic lower respiratory disease","45466923","H330.13","Hay fever with asthma","Read","Condition","Read"
"3","Chronic lower respiratory disease","44807895","847091000000104","Acute non-infective exacerbation of chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
